name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
minneapolis,2020-04-02,15.7,8.4,12,15.7,5.1,10.7,3.6,56.47,0,,0,,0,0,49,26.3,141.8,1014,77,16,180.3,8.4,4,,2020-04-02T06:50:44,2020-04-02T19:42:54,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-03,9.4,-3.2,-0.6,7.9,-9.2,-6,-3.8,79.2,2.69,,29.17,,0,0,42.5,25.3,292.6,1020.1,98.5,14.3,79.5,3.7,1,,2020-04-03T06:48:53,2020-04-03T19:44:10,0.36,"Snow, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-04,7,-7,-0.3,6.9,-12,-3.2,-8.6,57.23,0,,0,,0,0,,18.5,220.7,1024.7,15.4,16,436.8,22,8,,2020-04-04T06:47:03,2020-04-04T19:45:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-05,13.6,-2.4,5.8,13.6,-4.4,4.8,-4.3,52.35,0,,0,,0,0,31.7,18.5,135.3,1020.5,23,15.7,412.1,20.8,8,,2020-04-05T06:45:13,2020-04-05T19:46:42,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-06,15.3,6.4,10.3,15.3,3.8,9.4,2.7,59.74,0,,0,,0,0,40.7,21.9,138.5,1012.7,78.2,15.4,181.4,9.1,6,,2020-04-06T06:43:23,2020-04-06T19:47:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-07,20.9,9.7,13.9,20.9,8,13.8,7.7,70.81,0.62,,8.33,,0,0,31.7,17.9,244.2,1005.1,63.9,10.2,271.9,13.7,7,,2020-04-07T06:41:34,2020-04-07T19:49:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-08,13.3,3.8,9.6,13.3,-1.2,8.5,-2.3,45.46,0,,0,,0,0,63.2,38.8,275.8,1009.4,58.2,15.9,278.8,14.1,7,,2020-04-08T06:39:46,2020-04-08T19:50:29,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-09,4.7,0.4,2.3,-0.6,-5.5,-3,-6,55.19,0.26,,8.33,,0,0,66.5,40.6,303.4,1013.6,43.8,15.1,274.7,13.8,6,,2020-04-09T06:37:58,2020-04-09T19:51:45,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-10,8.9,-2.2,3.5,7.2,-6.5,0.6,-6.4,51,0,,0,,0,0,40.7,23.1,257,1016.9,30.4,16,357.2,18,8,,2020-04-10T06:36:10,2020-04-10T19:53:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-11,16,0.6,8.1,16,-0.7,7.7,-4.6,43.84,0,,0,,5.9,5.9,49.2,25.8,144.8,1008.1,44.8,15.9,370.7,18.7,8,,2020-04-11T06:34:23,2020-04-11T19:54:17,0.58,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-12,7.3,-1.4,0.7,3.2,-7.8,-4.9,-3.7,74.32,2.86,,41.67,,8.02,9.44,50,31.5,179,1011.2,80.1,7.6,58.3,2.9,1,,2020-04-12T06:32:37,2020-04-12T19:55:33,0.63,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-13,1.2,-4.9,-1.8,-4.3,-12.1,-8.1,-9.6,55.47,0.19,,12.5,,2.88,7.86,56.5,33.8,298.8,1015.6,39.1,15.3,352.9,17.8,7,,2020-04-13T06:30:51,2020-04-13T19:56:48,0.68,"Snow, Partially cloudy",Becoming cloudy in the afternoon with snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-14,-1.6,-6.1,-3.9,-8.1,-12,-9.6,-10.5,60.88,0.7,,12.5,,0,4.61,51.1,31.6,283.7,1019.9,47.4,14.3,288.1,14.5,7,,2020-04-14T06:29:06,2020-04-14T19:58:04,0.73,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-15,1.4,-7.1,-3,-3.1,-11.6,-7.1,-12.4,49.13,0,,0,,2.77,3,39.8,20.4,305.4,1020.8,49.2,16,306.4,15.4,6,,2020-04-15T06:27:21,2020-04-15T19:59:20,0.78,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-16,7.7,-4,2.2,5.2,-8.2,-1.5,-9.5,44.52,0,,0,,1.18,3,51.8,25.9,273.9,1023.7,35.6,16,389.9,19.7,7,,2020-04-16T06:25:38,2020-04-16T20:00:36,0.83,Partially cloudy,Becoming cloudy in the afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-17,9.2,-2.6,4.7,6.5,-5.7,2.4,-7.5,44.01,0,,0,,0,1,46.4,23,281.5,1017.3,34.4,15.9,394.1,19.9,8,,2020-04-17T06:23:55,2020-04-17T20:01:51,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-18,18.6,3.5,9.7,18.6,-0.3,8.2,-1.9,45.19,0,,0,,0,0,53.2,33.9,241.2,1005.1,31.4,16,375,18.9,8,,2020-04-18T06:22:13,2020-04-18T20:03:07,0.91,Partially cloudy,Becoming cloudy in the afternoon.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-19,9.8,1.8,6.4,7.6,-3.5,3.3,-6.3,42.21,0,,0,,0,0,44.6,24.2,308.3,1011.4,11.3,15.9,476.1,24,9,,2020-04-19T06:20:32,2020-04-19T20:04:23,0.95,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-20,14.8,2.9,7.8,14.8,-0.7,5.8,-2.1,50.42,0,,0,,0,0,66.8,41.4,281.5,1004.5,54.8,16,250,12.6,5,,2020-04-20T06:18:51,2020-04-20T20:05:38,0.97,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-21,9,-1.7,4.2,7.3,-6,0.9,-7.7,43.04,0,,0,,0,0,35.6,20.5,279.6,1014.4,35.3,16,410,20.7,8,,2020-04-21T06:17:12,2020-04-21T20:06:54,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-22,18.7,6.2,11.8,18.7,2.8,10.5,0.2,45.46,0,,0,,0,0,48.3,23.2,98.7,1006.8,37.5,16,445.3,22.4,8,,2020-04-22T06:15:33,2020-04-22T20:08:09,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-23,14.7,3,9.6,14.7,-0.2,8.3,2.4,62.07,0,,0,,0,0,,16.1,101.2,1007,33.1,15.8,293.3,15.8,8,,2020-04-23T06:13:56,2020-04-23T20:09:25,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-24,18.9,6.2,11.9,18.9,5,11.4,4.5,62.73,0.12,,4.17,,0,0,44.9,18.7,112.6,1011.9,42.9,15.6,405.9,21.9,8,,2020-04-24T06:12:19,2020-04-24T20:10:40,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-25,20.8,5.5,13.9,20.8,5.5,13.9,3.9,56.51,0,,0,,0,0,38.9,17.8,177.6,1015.7,34.3,15.5,430.8,21.7,9,,2020-04-25T06:10:44,2020-04-25T20:11:56,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-26,19.1,7.8,13.3,19.1,6.3,13,2.9,49.51,0.91,,4.17,,0,0,72,20.8,104.6,1018.4,45.7,15.9,324.4,17.5,8,,2020-04-26T06:09:09,2020-04-26T20:13:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-27,22.9,11.2,16.5,22.9,11.2,16.5,4.3,49.26,1.2,,12.5,,0,0,36.7,19.8,238.4,1011.3,37.1,15.8,416.1,21,9,,2020-04-27T06:07:36,2020-04-27T20:14:26,0.09,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-28,15,7.9,11,15,4,9.5,5,70.02,20.19,,33.33,,0,0,52.5,32,72.9,1008.1,90.2,13.8,74.1,3.7,3,,2020-04-28T06:06:04,2020-04-28T20:15:40,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-29,17,5.9,10.7,17,1.6,8.7,3.6,64.27,0,,0,,0,0,52.2,32.4,192.8,1013.2,70.1,16,266.2,14.4,8,,2020-04-29T06:04:33,2020-04-29T20:16:55,0.18,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-04-30,19.9,6,13.5,19.9,3.5,12.9,-0.3,42.26,0,,0,,0,0,,15.5,299.4,1014.4,3.3,16,438.1,25.2,9,,2020-04-30T06:03:03,2020-04-30T20:18:10,0.23,Clear,Clear conditions throughout the day.,clear-day,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-01,24.5,10.8,17.4,24.5,10.8,17.4,3.9,41.4,0.12,,4.17,,0,0,61.4,31.9,162.1,1008.3,47.5,16,226.7,13.1,7,,2020-05-01T06:01:35,2020-05-01T20:19:24,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-02,23.3,12.9,18.4,23.3,12.9,18.4,4.1,42.69,0,,0,,0,0,66.1,36.6,290.4,1010.6,11.2,16,393.6,22.7,9,,2020-05-02T06:00:08,2020-05-02T20:20:38,0.34,Clear,Clear conditions throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-03,18.7,8.7,13.5,18.7,7,13.4,0.9,43.43,0,,0,,0,0,54.5,32,224.1,1015.7,1.4,16,433.1,24.9,9,,2020-05-03T05:58:42,2020-05-03T20:21:52,0.39,Clear,Clear conditions throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-04,15.4,4.9,10.4,15.4,2,9.3,0.1,49.63,0,,0,,0,0,40.5,20.1,95,1019.5,26.4,16,376.7,20.3,8,,2020-05-04T05:57:17,2020-05-04T20:23:05,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-05,14.9,8.6,11.8,14.9,5.7,11.2,-2.3,39.83,0,,0,,0,0,,19.9,95.7,1016.8,55.4,16,315.6,18.2,7,,2020-05-05T05:55:54,2020-05-05T20:24:18,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-06,18.3,8.9,13.9,18.3,7,13.5,0.2,42.11,0,,0,,0,0,46,25.1,292.7,1019.9,68.1,16,316.8,18.2,7,,2020-05-06T05:54:32,2020-05-06T20:25:31,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-07,15.1,6.2,11,15.1,4,10.1,-5.6,33.65,0,,0,,0,0,42.9,26.7,306,1017.6,21.8,16,378.9,21.8,8,,2020-05-07T05:53:12,2020-05-07T20:26:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-08,9.3,1.6,5.7,6.2,-3.2,2.4,-9.4,33.65,0,,0,,0,0,45.3,27.8,194.9,1022.5,6.5,16,444.8,25.6,9,,2020-05-08T05:51:54,2020-05-08T20:27:56,0.51,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-09,14.6,0.3,6.6,14.6,0.3,5.6,-3.2,53.25,2.89,,20.83,,0,0,53.6,22.4,95.7,1018.6,58.6,15,249.5,13.5,8,,2020-05-09T05:50:37,2020-05-09T20:29:08,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-10,8.9,3.9,6.3,6.1,-0.2,3,-1.1,61.71,0.43,,4.17,,0,0,38.9,23.1,271,1021.1,90.2,15.7,167.4,9.6,4,,2020-05-10T05:49:21,2020-05-10T20:30:19,0.56,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-11,12.6,4,8.4,12.6,1.6,7.3,-5.9,38.49,0,,0,,0,0,42.5,25.9,265.9,1023.6,32,16,443.9,25.6,9,,2020-05-11T05:48:07,2020-05-11T20:31:29,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-12,14,0,8.1,14,-1.6,7.5,-8.4,32.78,0,,0,,0,0,,9.8,201.3,1023.1,5.2,16,446.6,25.7,9,,2020-05-12T05:46:55,2020-05-12T20:32:40,0.65,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-13,16.6,9.3,11.8,16.6,7,11.2,-0.3,45.14,0.17,,8.33,,0,0,61.7,31.6,137.8,1016.5,89.8,15.4,109.3,5.9,3,,2020-05-13T05:45:44,2020-05-13T20:33:49,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-14,22,11.1,16.1,22,11.1,16.1,9.3,68.35,1.8,,20.83,,0,0,44.6,18.8,239.5,1009,70.9,12.8,298.1,17.2,7,,2020-05-14T05:44:35,2020-05-14T20:34:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-15,21.3,7.4,15.2,21.3,5.4,14.8,4.4,50.43,0,,0,,0,0,35.3,18.4,238.8,1014.3,9.1,16,436.8,25.2,9,,2020-05-15T05:43:28,2020-05-15T20:36:06,0.8,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-16,16.5,11.8,13.7,16.5,11.8,13.7,7.6,67.53,8.82,,33.33,,0,0,37.1,22,102.4,1018.4,61.1,15.3,142.3,7.7,4,,2020-05-16T05:42:23,2020-05-16T20:37:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-17,12,9.5,10.8,12,6.7,10.2,8.9,88.21,57.23,,95.83,,0,0,55.4,34.3,40.8,1014.8,80.2,10.4,47.1,2.5,1,,2020-05-17T05:41:20,2020-05-17T20:38:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-18,18.8,10.2,15.2,18.8,10.2,15.2,6.9,58.7,0,,0,,0,0,62.6,32.1,48.3,1016.3,86.4,16,199.6,11.5,6,,2020-05-18T05:40:18,2020-05-18T20:39:27,0.93,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-19,21.9,11.9,16.9,21.9,11.9,16.9,8.9,59.66,0,,0,,0,0,51.8,22.8,93,1018.1,76.3,16,384.1,22.1,9,,2020-05-19T05:39:18,2020-05-19T20:40:32,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-20,25.4,15.5,19.8,25.4,15.5,19.8,11.5,60.31,0,,0,,0,0,59.4,24.2,135.2,1018.7,49.1,16,390.3,22.5,9,,2020-05-20T05:38:20,2020-05-20T20:41:37,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-21,19.1,14.3,17.3,19.1,14.3,17.3,11.8,70.5,0,,0,,0,0,47.9,25.7,155,1017.1,76.3,16,142.4,8.2,4,,2020-05-21T05:37:25,2020-05-21T20:42:40,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-22,18.7,14.5,16.9,18.7,14.5,16.9,11.7,71.62,0,,0,,0,0,27.7,17.3,138.3,1014.7,88.4,15.9,127.9,7.4,3,,2020-05-22T05:36:31,2020-05-22T20:43:42,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-23,22.1,15.7,18.3,22.1,15.7,18.3,14.6,79.28,6.27,,20.83,,0,0,70.6,16.3,111.6,1011.5,72,14.5,167.1,9,4,,2020-05-23T05:35:39,2020-05-23T20:44:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-24,25.4,14.4,19.8,25.4,14.4,19.8,15.8,79.29,0,,0,,0,0,45.4,26,128.1,1009.7,72,12.4,258.4,14.9,9,,2020-05-24T05:34:49,2020-05-24T20:45:44,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-25,25.8,17.9,21.4,25.8,17.9,21.4,17.4,78.93,2.29,,25,,0,0,,9.7,214.8,1010.1,56.3,14.4,237.4,13.7,8,,2020-05-25T05:34:01,2020-05-25T20:46:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-26,26.8,19.1,22,28,19.1,22,18.2,80.26,17.6,,29.17,,0,0,35.3,21.9,176.3,1009.6,75.3,14.8,266.9,14.4,6,,2020-05-26T05:33:16,2020-05-26T20:47:42,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-27,24.8,17.8,20.7,24.8,17.8,20.7,16.3,77.72,10.07,,33.33,,0,0,,13.7,189.7,1011.1,64.2,15.4,337.6,19.4,9,,2020-05-27T05:32:32,2020-05-27T20:48:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-28,25.7,16.8,20.6,25.7,16.8,20.6,8.5,50.8,0,,0,,0,0,59,32.7,299.3,1012.9,33.9,15.9,387.4,22.3,9,,2020-05-28T05:31:51,2020-05-28T20:49:34,0.16,Partially cloudy,Clearing in the afternoon.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-29,18.8,12.9,15.3,18.8,12.9,15.3,6,53.93,0,,0,,0,0,51.8,25,328.7,1018.9,59,16,301.4,17.4,7,,2020-05-29T05:31:12,2020-05-29T20:50:28,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-30,19.8,9.7,15,19.8,8.7,14.9,3.3,49.77,0,,0,,0,0,33.5,18.6,230.3,1024.3,13,15.6,462.6,26.6,10,,2020-05-30T05:30:35,2020-05-30T20:51:21,0.27,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-05-31,24.4,7.6,17.2,24.4,7.5,17.1,5.9,50.39,0,,0,,0,0,29.5,17,111.6,1023.4,21,16,449.6,25.9,9,,2020-05-31T05:30:00,2020-05-31T20:52:13,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-01,32.1,18.5,24.9,32.6,18.5,25.2,14.5,53.04,0,,0,,0,0,51.3,29.6,177.1,1011.1,41.9,15.9,414.8,23.9,9,,2020-06-01T05:29:28,2020-06-01T20:53:03,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-02,31.8,17.9,24.8,30.4,17.9,24.6,15.6,60.75,6.56,,12.5,,0,0,54.8,28.6,188.8,1008.5,26.9,15.7,311.2,17.9,8,,2020-06-02T05:28:57,2020-06-02T20:53:51,0.43,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-03,27.9,16.5,22.4,27,16.5,22.3,12.5,59.24,0,,0,,0,0,29.5,17.1,193.9,1010,15.7,15.6,449.6,25.9,9,,2020-06-03T05:28:29,2020-06-03T20:54:38,0.46,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-04,29.3,15.5,23,28.2,15.5,22.7,10,46.58,0,,0,,0,0,27.7,15.5,118,1007.4,25.1,16,340.3,19.6,8,,2020-06-04T05:28:03,2020-06-04T20:55:24,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-05,27.4,15.5,21.9,26.6,15.5,21.8,10.1,52.36,5.54,,8.33,,0,0,80.1,29.9,252.6,1011.8,25.2,15.8,456.1,26.3,9,,2020-06-05T05:27:40,2020-06-05T20:56:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-06,24.6,14.6,19.9,24.6,14.6,19.9,9.8,54.25,9.26,,20.83,,0,0,50,18.4,63,1018,44.5,15.2,344.1,19.8,9,,2020-06-06T05:27:19,2020-06-06T20:56:49,0.51,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-07,29.8,16.8,23.2,30.6,16.8,23.5,15.4,62.58,0.9,,8.33,,0,0,66.1,35.4,139.3,1011,38.2,16,438.7,25.3,9,,2020-06-07T05:27:00,2020-06-07T20:57:30,0.52,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-08,35.4,24.4,29.4,35,24.4,29.7,17.1,49.96,0,,0,,0,0,61.8,37,168.6,1006,8.1,16,442.3,25.5,9,,2020-06-08T05:26:43,2020-06-08T20:58:08,0.54,Clear,Clear conditions throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-09,28.4,20.9,24.1,29.3,20.9,24.2,16.5,64.28,3.84,,25,,0,0,51.6,21.7,136.1,1001.4,36.7,15,167,9.6,5,,2020-06-09T05:26:29,2020-06-09T20:58:45,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-10,21.7,15.2,18.7,21.7,15.2,18.7,11,63.22,0.31,,8.33,,0,0,63,35.7,317.3,1002.8,76.2,15.8,242.3,14,6,,2020-06-10T05:26:17,2020-06-10T20:59:19,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-11,25.7,13.9,20.2,25.7,13.9,20.2,7.8,47.22,0,,0,,0,0,60,33,281.9,1015.7,25.1,16,443.8,25.6,10,,2020-06-11T05:26:08,2020-06-11T20:59:52,0.67,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-12,24.2,14.3,19.9,24.2,14.3,19.9,9.8,52.75,0,,0,,0,0,38.9,19.8,130.1,1023.7,16.2,16,434.2,25,9,,2020-06-12T05:26:00,2020-06-12T21:00:23,0.72,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-13,21.5,11.2,16.7,21.5,11.2,16.8,6.2,50.39,0,,0,,0,0,48.9,25.2,100.6,1025.4,52.8,16,367,21.1,8,,2020-06-13T05:25:56,2020-06-13T21:00:52,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2020-06-14,25.1,13.3,19.4,25.1,13.3,19.4,6.8,44.61,0,,0,,0,0,68.9,41.5,132,1023,23.2,16,442.8,25.5,9,,2020-06-14T05:25:53,2020-06-14T21:01:18,0.81,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
